unit_id,Ofcom product,Region,Country,Urban Rural,Distance from Exchange band),Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
5072065,KCOM 75,Yorkshire & Humberside,England,Urban,0 to 100m,FTTC,HULL,51.9093058,49.06395714,53.27836457,50.99882047,50.399292,51.20454867,4.749735262,4.657253429,5.289062571,4.725978971,4.5642,4.768112,0.0001,0.0017,9.56460012,9.83202652,0.32886842,0.33611765,0.17116993,0.34735714,7.06922762,7.75324,0.0003,0.0001,96.37663312,97.64788571,0.4286,0.1026,0.7308,0.1667,0,497.779141,,,,,,1,0,0,0,664.0684487,,,,,,0,1,0,0,350.7260641,,,,,
5072073,KCOM 75,Yorkshire & Humberside,England,Urban,0 to 100m,FTTC,HULL,75.95555327,74.74089543,76.00975971,75.93785754,74.89007571,75.991228,9.532640638,9.465245143,9.907489143,9.532611019,9.325384,9.622712,0.0003,0,8.59086634,9.04203602,0.17900926,0.17392308,0.14982663,0.2335,6.78775266,6.89992308,0.0003,0.0004,76.56708937,78.01434615,0.2143,0.1098,0.7073,0.1829,0,499.9897805,,,,,,1,0,0,0,416.749963,,,,,,0,1,0,0,290.6698675,,,,,
5072105,KCOM 75,Yorkshire & Humberside,England,Urban,0 to 100m,FTTC,HULL,75.33338671,72.95720771,76.00076543,75.09710333,74.97353733,75.310418,9.525303406,9.442563143,9.566402,9.521157066,9.31844,9.607016,0.0024,0,9.66832827,10.22023173,0.33863214,0.34272727,0.14897865,0.26935,6.89547819,6.98670588,0.0001,0,77.9796413,78.96614706,0.0714,0.0986,0.7324,0.169,0,483.7605916,,,,,,1,0,0,0,416.0657571,,,,,,0,1,0,0,327.8627465,,,,,
5339409,KCOM 20,Yorkshire & Humberside,England,Urban,0 to 100m,ADSL,HULL,17.15131337,14.56950429,17.72747286,16.72490316,15.72264691,17.26185455,0.728593255,0.657327429,0.748642571,0.709296842,0.539128,0.748976,0.0001,0,28.13037963,28.88214311,0.89392096,0.91127778,0.53278694,0.99716667,28.57059375,28.90967391,0.0002,0.0003,408.5560495,416.1051333,0.1786,0.0685,0.7397,0.1918,0,796.8513014,,,,,,0.8493,0.1507,0,0,2205.761595,,,,,,0,1,0,0,921.4110278,,,,,
814755,Sky 38,London,England,Urban,0 to 100m,FTTC,B,36.52120214,31.96915486,37.36950886,36.48509908,36.02851886,37.05309171,8.47859374,8.282708,8.535776571,8.483817666,8.12608,8.55468,0.0004,0,10.55705259,10.42218119,0.23170418,0.2326087,0.51294534,0.60217391,6.96838822,6.91756897,0.0003,0.0001,207.0523706,237.0295319,0.0357,0.0757,0.7382,0.1861,0,1047.248347,0.0962,0.7115,0.1923,0,1083.306115,1,0,0,0,1032.748899,1,0,0,0,1292.010408,0,1,0,0,700.7574058,0,1,0,0,712.2463333
2518,BT 38,South West,England,Rural,0 to 100m,FTTC,B,22.61231943,21.91981496,22.84268209,22.57186595,22.09788648,22.73310324,3.473701518,3.438965913,3.486624696,3.473071778,3.362032,3.5616,0,0,10.14748363,10.32789468,0.36058547,0.36684211,0.42765812,0.42561111,9.42276497,9.42480556,0.0007,0.0033,485.5585837,663.9612286,0.4167,,,,,,,,,,,1,0,0,0,2232.101973,1,0,0,0,2606.489237,,,,,,,,,,
202366,Virgin 50,West Midlands,England,Urban,0 to 100m,Cable,B,52.20730668,49.17747371,52.48719029,51.98335925,51.70656029,52.23655514,3.078229258,2.818251143,3.094732,3.06997277,2.81836,3.096936,0.0003,0.0008,11.61240155,12.24904943,1.69458125,2.16873077,0.20817757,0.29873077,17.71425662,18.17021569,0.0002,0.0002,213.2215919,227.4244314,0.0357,0.0887,0.7304,0.1809,0,1042.429024,0.1373,0.6863,0.1765,0,1138.972196,0.9907,0.0093,0,0,783.8363088,1,0,0,0,750.3685714,0,1,0,0,691.9898138,0,1,0,0,668.1986793
821283,TalkTalk 17,West Midlands,England,Urban,0 to 100m,ADSL,B,19.03230485,18.78498528,19.17992512,18.81412667,18.49270933,19.135544,0.836589702,0.80136416,0.85466528,0.807017334,0.651352,0.854496,0,0,18.76965601,19.10308696,0.81407895,,0.37860526,,25.08855602,25.1135,0.0001,0,750.0879786,763.9436667,0,0.0538,0.7312,0.2151,0,986.6337204,0,0.6667,0.3333,0,888.1715,0.9894,0.0106,0,0,1826.686116,1,0,0,0,1848.584333,0,1,0,0,852.1190526,0,1,0,0,874.364
2374,BT 76,Yorkshire & Humberside,England,Rural,0 to 100m,FTTC,B,58.38794614,54.81316714,58.883578,57.58705425,56.67500543,58.04651229,10.81611492,10.69938657,10.90476429,10.82360489,10.5498,10.954168,0.0003,0,10.39870223,10.56395612,0.24731077,0.24403704,0.43276852,0.47473077,9.5694893,9.53531481,0.0002,0,117.4724992,122.0476226,0.0714,,,,,,,,,,,1,0,0,0,600.3525182,1,0,0,0,656.9190556,,,,,,,,,,
814851,BT 76,London,England,Urban,0 to 100m,FTTC,B,59.13548272,54.59228657,61.040246,58.59594498,56.07445714,57.91279743,18.14854282,17.71706886,18.27390257,18.10039812,16.40492,18.430016,0.0001,0,15.19105424,18.11648543,0.29470242,0.296,0.39217301,0.95395,5.94683019,6.67074,0.0011,0.0037,103.3368822,121.895383,0.3214,0.0906,0.7248,0.1846,0,1064.936399,0.1064,0.7021,0.1915,0,1085.309383,0.9867,0.0133,0,0,633.9180561,0.9592,0.0408,0,0,752.870902,0,1,0,0,977.9202475,0,1,0,0,1141.605569
947164,BT 76,Scotland,Scotland,Rural,0 to 100m,FTTC,B,73.04416515,65.23886371,74.373514,70.43049977,68.32185314,72.11910914,18.56183785,18.45381971,18.57652486,18.55345674,18.388928,18.577024,0.0001,0,25.07650591,25.1962459,0.13782622,0.13914815,0.36764742,0.54695833,25.01481212,25.05988235,0.0002,0,219.7674284,223.5790769,0.0714,0.1254,0.6925,0.1821,0,611.9300657,0.1455,0.6727,0.1818,0,621.2448,1,0,0,0,711.3816396,1,0,0,0,815.9010909,0,1,0,0,574.8331612,0,1,0,0,603.6310546
813457,Plusnet 38,East,England,Rural,0 to 100m,FTTC,B,36.13707758,31.98540686,36.75366971,35.4826156,34.67924738,36.09536615,9.236370009,9.114138,9.283674,9.216409412,8.835384,9.287672,0.0012,0.0027,15.79676707,16.20591951,0.40739,0.40823529,0.36748,0.53188235,7.07148318,7.17614815,0.0001,0.0001,221.7442318,340.0210741,0,0.041,0.7641,0.1949,0,989.6236821,0.0769,0.7308,0.1923,0,1083.847077,1,0,0,0,975.3588844,1,0,0,0,1127.524138,0,1,0,0,1063.281692,0,1,0,0,1166.4332
947230,Plusnet 38,London,England,Urban,0 to 100m,FTTC,B,35.23032432,34.67192286,35.68091514,35.17566642,34.68605114,35.019876,8.792612968,8.483804857,9.031114286,8.736502143,4.337696,9.308088,0.0032,0.0022,21.51922196,21.48886748,0.36641033,0.36333333,0.33010334,0.34622222,13.33897377,13.41769091,0.0115,0.0184,201.412342,195.7278182,2.1071,0.122,0.6951,0.1829,0,609.2384756,,,,,,1,0,0,0,1052.974434,,,,,,0,1,0,0,804.8880875,,,,,
30607,Sky 76,South West,England,Rural,0 to 100m,FTTC,B,74.46003398,72.52577914,74.71460914,74.21660178,73.64293971,74.51984829,18.67388778,18.56889229,18.69092286,18.67413837,18.534216,18.717224,0,0,23.50633673,24.12257443,0.19126994,0.19428,3.25276453,3.467,13.98263488,14.00444828,0,0,644.493546,811.1804,0.0357,0.0634,0.7553,0.1813,0,1203.800592,0.0909,0.7273,0.1818,0,1254.426345,0.7348,0.247,0.0122,0.0061,2351.700107,0.5741,0.3333,0.0556,0.037,3758.508134,0,0.997,0.003,0,2304.677238,0,0.9818,0.0182,0,2514.831705
660114,BT 76,West Midlands,England,Urban,0 to 100m,FTTC,B,69.99039653,66.23072657,70.994586,69.43425733,68.25286686,70.16722829,18.54602936,18.27609886,18.58822,18.51252335,17.966448,18.608992,0,0,12.01414045,12.18276625,0.24301208,0.23810714,0.30502128,0.49,10.22738788,10.33384906,0,0,206.7867568,227.4139444,0,0.0833,0.7351,0.1815,0,1061.335211,0.1071,0.7143,0.1786,0,1102.928518,1,0,0,0,728.2236677,1,0,0,0,866.2524,0,1,0,0,772.3136272,0,1,0,0,821.2244643
821167,BT 17,London,England,Urban,0 to 100m,ADSL,B,18.50900856,17.54234769,18.72991169,18.45231147,18.2747687,18.64474017,0.87565677,0.77465077,0.952552923,0.877493866,0.751792,0.909336,0.0002,0,13.264559,14.00589555,0.89175836,1.00617391,0.31037175,0.30717391,5.07605376,5.08023404,0.0006,0.0009,241.9931238,244.7070227,0,0.1119,0.6895,0.1986,0,1126.421877,0.1556,0.6444,0.2,0,1178.513956,0.9818,0.0182,0,0,1930.656665,1,0,0,0,1982.905756,0,1,0,0,1376.253387,0,1,0,0,1577.437875
48572,BT 52,South West,England,Rural,0 to 100m,FTTC,B,50.66834252,46.51258457,51.32128114,50.13601932,48.12614314,51.12723457,6.09968217,5.816026286,6.351119143,6.245291774,3.36152,9.361048,0,0,9.72164028,9.88446542,0.29157055,0.29196296,0.34455828,0.71616,8.92786233,9.57530769,0.0001,0,116.9801413,119.1928364,0.1071,0.0804,0.7411,0.1786,0,1024.247065,0.0893,0.7321,0.1786,0,1025.75175,1,0,0,0,756.6112328,1,0,0,0,830.9274464,0,1,0,0,571.6384405,0,1,0,0,589.0825893
455618,BT 76,East,England,Urban,0 to 100m,FTTC,B,72.81815884,67.39921086,74.33296629,71.798644,71.92717309,72.05493818,18.37297333,18.14009514,18.46114,18.30154036,17.952256,18.425488,0.0001,0,13.36406391,12.61325758,0.29876327,0.33685714,0.74251837,1.48057143,4.65865517,4.69448,0,0,83.55651753,87.55083333,0.0357,0.0394,0.7685,0.1921,0,974.7421724,0.0769,0.8462,0.0769,0,1105.024692,1,0,0,0,473.581228,1,0,0,0,586.1598182,0,1,0,0,795.6946617,0,1,0,0,880.2931333
815565,EE 76,North East,England,Rural,101 to 200m,FTTC,B,70.18834554,66.75545143,70.97564657,70.01058657,69.31611343,70.70505971,17.15946728,16.88943286,17.223266,17.16979304,15.766184,18.576336,0,0,13.89745035,13.68419882,0.28045427,0.28292857,0.29510671,0.30085714,13.80315502,13.82432727,0.0002,0.0001,424.2625997,412.7815273,0.1071,0.0721,0.7477,0.1802,0,1009.653393,0.1071,0.7143,0.1786,0,1072.11525,1,0,0,0,552.6412578,1,0,0,0,614.63375,0,1,0,0,1623.759472,0,1,0,0,1627.462607
948496,Plusnet 38,Scotland,Scotland,Rural,101 to 200m,FTTC,B,35.91792585,33.93951057,36.34102743,35.70730112,35.10857286,35.91718143,9.256888105,9.163592857,9.298263143,9.244499451,8.970216,9.3182,0,0,18.43593527,18.87933049,0.42327129,0.47254545,0.41210726,0.564,16.61670669,16.75769091,0.0001,0.0001,608.286085,701.2848958,0,0.0886,0.7342,0.1772,0,25625.08562,,,,,,1,0,0,0,1848.01681,,,,,,0,0.9634,0.0366,0,1779.227805,,,,,
826777,EE 76,Wales,Wales,Urban,101 to 200m,FTTC,B,73.49447515,68.27894429,74.329692,73.21265265,72.37214829,74.09411571,18.51825671,17.69867429,18.57568229,18.53057867,18.207128,18.578248,0,0,13.93836281,13.731537,0.32322977,0.33178571,0.40098058,0.49514815,13.01363885,13.19366667,0.0003,0.0001,424.0012777,414.3260566,0.1071,0.0935,0.7259,0.1807,0,1064.168178,0.1071,0.7143,0.1786,0,1083.694268,1,0,0,0,531.4903887,1,0,0,0,597.850125,0,1,0,0,806.3343427,0,1,0,0,811.8880893
1509,TalkTalk 17,London,England,Urban,101 to 200m,ADSL,B,17.13060432,16.78796971,17.17187257,17.11075277,16.84453096,17.13335496,0.848469132,0.839545714,0.855710571,0.848254815,0.839032,0.8578,0,0,38.11969203,38.32381439,0.82765517,0.86780769,0.34974295,0.48546154,19.5148992,19.54741509,0.0007,0.0025,1225.387725,1170.786077,0.0357,,,,,,,,,,,0.9877,0.0123,0,0,2122.74479,0.9259,0.0741,0,0,2240.920707,,,,,,,,,,
947976,Plusnet 17,Wales,Wales,Rural,101 to 200m,ADSL,B,17.91422616,17.54246943,17.94496457,17.90027508,17.85029541,17.92496356,1.026368198,0.977815143,1.040721429,1.026095396,1.006136,1.045312,0.0004,0,27.21797334,27.4105129,0.73273006,0.74214815,0.3396319,0.3598,23.55239545,23.24377778,0.0004,0.0004,323.6396378,329.2211887,0,0.1071,0.7143,0.1786,0,839.7632262,,,,,,0.8571,0.1429,0,0,2530.415615,,,,,,0,1,0,0,1280.792595,,,,,
34478,Virgin 50,South West,England,Urban,101 to 200m,Cable,B,54.67395028,53.54398257,54.96371971,54.4616485,54.330188,54.69673257,2.993524898,2.903576,3.019937143,2.992915907,2.8386,3.0206,0,0,17.56436597,17.69022911,2.2056259,2.53433333,0.37697491,0.41747368,21.22379027,21.58125,0.0001,0,242.9579745,245.1657436,0.0357,0.1152,0.6989,0.1859,0,1048.542372,0.075,0.7,0.225,0,899.542,0.9892,0.0108,0,0,819.4195053,0.9286,0.0714,0,0,1398.990596,0,1,0,0,601.7950289,0,1,0,0,650.60825
812720,BT 76,Northern Ireland,Northern Ireland,Urban,101 to 200m,FTTC,B,73.938034,70.148704,74.13367971,73.70122193,73.35639829,73.85400914,18.52367847,18.471936,18.54706886,18.51644045,18.353104,18.59544,0.0002,0,25.14819641,25.30157489,0.32399085,0.32351852,0.22849695,0.24403571,17.46134394,17.42631481,0.0004,0,173.2712762,176.2191636,0.1786,0.0863,0.7351,0.1786,0,1094.480911,0.1071,0.7143,0.1786,0,1127.016911,1,0,0,0,451.4104144,1,0,0,0,460.7130364,0,1,0,0,1315.410404,0,1,0,0,1413.328661
813177,BT 17,London,England,Urban,101 to 200m,ADSL,B,19.78655478,16.01469571,20.65201086,17.75437842,16.68342029,18.49876057,0.92787397,0.805412,0.972219143,0.882828,0.728632,1.003168,0,0,11.92986189,12.31604417,0.41816258,0.55436,0.51517431,2.36096154,6.13092261,8.20719231,0.0002,0.0001,229.1078543,237.4282963,0.1071,0.0806,0.7403,0.1791,0,1076.991567,0.0909,0.7273,0.1818,0,1090.263345,0.9791,0.0209,0,0,1866.725081,0.8929,0.1071,0,0,2074.669482,0,1,0,0,1274.52167,0,1,0,0,1570.231393
175478,Plusnet 76,East,England,Rural,101 to 200m,FTTC,B,63.98739855,54.41794114,68.46692086,63.40121062,61.04915257,65.74280057,14.73207487,12.14286286,16.44082943,14.6189597,10.71716,17.145384,0.0004,0.0016,13.47988586,13.61364292,0.48991667,0.5782381,1.42208333,1.56538095,13.05193103,13.48794545,0.0008,0.0037,222.6038712,262.4418727,0,0.1325,0.6782,0.1893,0,2534.198308,0.1481,0.6667,0.1852,0,750.5443333,1,0,0,0,1030.482896,1,0,0,0,1189.671537,0,1,0,0,974.0795975,0,1,0,0,1135.908018
974926,Sky 76,West Midlands,England,Urban,101 to 200m,FTTC,B,74.32993555,71.68865257,74.69770114,74.42031722,73.68814308,74.57054308,18.64902322,18.49568514,18.69130714,18.65916574,18.573416,18.678744,0.0012,0,8.91462631,8.8221403,0.16660385,0.14583333,0.2159387,0.24641667,9.84948986,9.87715686,0.0004,0,99.55933531,99.28209302,0.3214,0.1364,0.6818,0.1818,0,551.7340303,0.1064,0.7021,0.1915,0,517.6068511,1,0,0,0,680.3506747,1,0,0,0,732.8712444,0,1,0,0,393.4599943,0,1,0,0,414.5713023
814309,Sky 76,South West,England,Urban,101 to 200m,FTTC,B,73.10269025,64.59432914,74.69535771,72.50495167,70.33584563,73.85457215,18.62880961,18.36042143,18.69564571,18.6097782,17.8902,18.721504,0.0001,0,12.21623423,12.11759639,0.27573765,0.27733333,0.31475309,0.38003704,10.9838465,11.10885455,0.0003,0,120.6154523,128.6145294,0.0714,0.0839,0.7422,0.1739,0,1270.582227,0.1111,0.7037,0.1852,0,1314.00587,0.9782,0.0218,0,0,1157.76581,0.9608,0.0392,0,0,1358.765382,0,1,0,0,699.4763231,0,1,0,0,706.2221091
33759,TalkTalk 17,South East,England,Rural,101 to 200m,ADSL,B,16.51078422,13.23937143,17.54786286,16.55088453,15.588034,17.01836314,0.659604306,0.589434286,0.676806,0.660334038,0.552656,0.686104,0.0005,0,22.93160869,22.55066544,1.01511692,0.935,0.52385276,0.44710714,21.39728067,21.40262264,0.0009,0.0007,546.450172,652.1749259,0.0357,0.0778,0.7395,0.1826,0,1155.244066,0.1071,0.7143,0.1786,0,1176.481125,0.9075,0.0896,0.003,0,2007.652817,0.9821,0.0179,0,0,2086.504107,0,0.997,0.003,0,1354.310458,0,1,0,0,1549.290638
813613,Vodafone UK 38,West Midlands,England,Rural,101 to 200m,FTTC,B,37.05647945,34.05689971,37.16200314,37.07325793,35.81966086,37.15488029,8.918073175,8.874571714,8.93786,8.917310109,8.781632,8.968296,0.0012,0.0057,17.82355987,17.88073933,0.21548328,0.21218519,0.39223476,0.41088889,10.66547641,10.67078571,0.0003,0,147.4807703,150.3601667,0.0357,0.0843,0.7349,0.1807,0,1080.458976,0.1071,0.7143,0.1786,0,1109.232964,0.5952,0.3929,0.0119,0,3235.497596,0,0.9643,0.0357,0,4318.426,0,1,0,0,1529.344667,0,1,0,0,2318.150531
813827,BT 76,Yorkshire & Humberside,England,Urban,101 to 200m,FTTC,B,72.30015433,61.57768629,74.34190771,71.03413323,67.94208,72.715772,18.53277911,18.38318343,18.57228343,18.51044141,18.221912,18.57184,0,0,14.27173618,14.53007692,0.18313289,0.1802,0.46355446,0.805625,13.79414787,14.60721818,0.0003,0,135.0021054,135.3364894,0.1071,0.0805,0.7288,0.1907,0,1037.368758,0.0816,0.7143,0.2041,0,1019.453694,0.9966,0.0034,0,0,619.9293077,1,0,0,0,693.4291225,0,1,0,0,638.4327375,0,1,0,0,574.4104286
939940,BT 76,North West,England,Rural,101 to 200m,FTTC,B,67.64512793,61.53224943,68.54738029,66.96469778,64.87745714,67.837198,18.55389233,18.41320229,18.57515771,18.52989867,18.170456,18.575896,0,0,10.73833859,10.78523456,0.13579692,0.13003704,0.33277846,0.39417857,9.70720272,9.71051786,0.0004,0,104.3381868,104.9789107,0.2143,0.1257,0.6946,0.1796,0,543.0961108,0.1429,0.6786,0.1786,0,548.8170893,1,0,0,0,567.6715449,1,0,0,0,637.1637679,0,1,0,0,852.1491857,0,1,0,0,746.3357069
943174,EE 38,South East,England,Rural,101 to 200m,FTTC,B,36.77340816,33.87905971,37.13668571,36.67875504,36.38967852,37.02653422,9.207520291,8.753660571,9.247987714,9.158038462,7.763608,9.278992,0.0003,0,9.97692569,9.95789076,0.39893443,0.81114815,0.29027124,0.37580769,8.55440625,9.30552727,0.0004,0,441.1106722,412.06446,0.1429,0.1355,0.6774,0.1871,0,549.905271,0.1509,0.6604,0.1887,0,558.1833774,1,0,0,0,957.6335161,1,0,0,0,1039.923887,0,1,0,0,845.7823323,0,1,0,0,660.2433774
975434,Virgin 200,East Midlands,England,Urban,101 to 200m,Cable,B,215.3205948,201.6932895,219.3876921,205.7691249,199.1094391,210.8207831,12.07678943,12.02437511,12.10736978,12.06477006,11.881784,12.109456,0.0002,0,15.11050134,15.45499837,1.82639779,2.375,0.2368232,0.3955,17.78401751,18.4314878,0.0002,0.0003,338.0949551,307.5042222,0.1071,0.125,0.7188,0.1563,0,5622.981794,0.1923,0.6538,0.1538,0,5637.075962,1,0,0,0,321.6650317,1,0,0,0,431.25025,0,1,0,0,,0,1,0,0,
941832,Sky 76,North West,England,Urban,101 to 200m,FTTC,B,74.07240093,69.232066,74.69304229,73.57030196,71.47348711,73.90871022,18.63932141,18.48215114,18.673346,18.6118936,18.250584,18.675104,0.0006,0.0072,13.86215333,13.57644408,0.14455776,0.14245833,0.16677558,0.19880769,19.42140221,19.42745283,0.0001,0,171.9709355,175.9752245,0.4643,0.1325,0.7086,0.1589,0,579.1270166,0.1509,0.6981,0.1509,0,589.1423208,0.9933,0.0067,0,0,1010.910752,0.9623,0.0377,0,0,1324.790418,0,1,0,0,487.3974684,0,1,0,0,524.3686038
812612,Sky 76,Yorkshire & Humberside,England,Urban,101 to 200m,FTTC,B,74.10830877,68.32483171,74.71477829,73.0777792,72.20278971,74.01295543,18.19259482,16.60341914,18.693134,17.92245382,10.632872,18.727328,0.0003,0.0015,8.99239971,8.94637413,0.98337003,1.96167857,0.1964908,0.24873077,11.47062766,12.877375,0.0006,0.0007,129.0953267,155.1223019,0.0357,0.0634,0.7553,0.1813,0,1017.377384,0.0714,0.75,0.1786,0,1007.693036,0.997,0.003,0,0,717.8906018,0.9818,0.0182,0,0,821.3550179,0,1,0,0,551.1281636,0,1,0,0,562.9576909
940936,TalkTalk 76,Yorkshire & Humberside,England,Urban,101 to 200m,FTTC,B,74.51053139,71.27511714,74.74075686,74.55961419,74.416822,74.71522686,18.66534711,18.48618343,18.67979543,18.66643718,18.490328,18.6798,0,0,6.10273788,5.75689954,0.12379739,0.11629167,0.32118033,0.33583333,12.26346451,12.24868519,0,0,113.5164766,112.6769,0,0.1302,0.7048,0.1651,0,529.0030286,0.16,0.68,0.16,0,550.41978,1,0,0,0,454.602707,1,0,0,0,449.758449,0,1,0,0,886.232478,0,1,0,0,512.6282
660998,BT 76,Yorkshire & Humberside,England,Rural,101 to 200m,FTTC,B,70.18044722,64.96909857,70.98387343,68.76000372,66.14198459,68.3082483,18.53332585,18.28092629,18.57531486,18.45925796,17.676104,18.57548,0,0,12.1919069,12.49698416,0.29605137,0.29789474,0.51871918,1.33389474,12.24530122,14.19290385,0.0004,0.003,242.0556435,267.3323261,0.2143,0.128,0.7059,0.1661,0,766.0311869,0.1395,0.7442,0.1163,0,810.8140698,1,0,0,0,889.8774947,1,0,0,0,1093.512342,0,1,0,0,571.2529056,0,1,0,0,665.0628974
941228,TalkTalk 76,North West,England,Rural,101 to 200m,FTTC,B,68.30213997,67.36048371,68.42787886,68.28807111,68.189244,68.38662367,18.20141377,18.10689086,18.14721629,18.17370187,17.494048,18.680512,0,0,9.20254142,8.48482587,0.1928838,0.18695238,0.31646831,0.33714286,16.05233616,16.05946667,0.0002,0.0001,143.22675,144.9006818,0.1786,0.0899,0.7014,0.2086,0,497.2338201,0.0909,0.6818,0.2273,0,489.1758864,1,0,0,0,481.7565418,1,0,0,0,516.3535,0,1,0,0,506.9827091,0,1,0,0,601.16175
5071969,KCOM 20,Yorkshire & Humberside,England,Rural,101 to 200m,ADSL,HULL,2.98389331,2.78008,3.009801714,2.987648941,2.914278,3.001209429,0.724274701,0.693029429,0.737562857,0.722234938,0.616312,0.745336,0,0,25.93107643,26.38148512,0.69805844,0.65916,0.45342071,0.508625,26.43719237,26.57041176,0.0002,0.0004,1271.902502,1274.3415,0.1429,0,0.6441,0.3559,0,14574.51037,,,,,,0,0.9481,0.0519,0,1987.367706,,,,,,0,0,1,0,2339.240313,,,,,
943176,Sky 76,Scotland,Scotland,Rural,101 to 200m,FTTC,B,67.33808992,65.19265393,68.0663917,67.02126261,65.4383488,67.67419627,18.20188303,18.06224444,18.24742815,18.19281704,18.079384,18.243816,0,0,15.06567251,15.06921651,0.1432037,0.14921429,0.34085185,0.38614286,14.16226386,14.29281579,0.0003,0,135.0429853,131.9696,0.1786,0.1637,0.6842,0.152,0,596.5960585,0.1786,0.6071,0.2143,0,601.516,1,0,0,0,766.2842,1,0,0,0,1049.769038,0,1,0,0,613.6642102,0,1,0,0,584.9458889
821305,EE 20,Yorkshire & Humberside,England,Urban,101 to 200m,ADSL,B,19.72947592,16.76448343,20.23956914,18.99433617,17.65581514,19.65619371,0.962116232,0.872592857,1.002273143,0.955652,0.824824,1.007992,0.0026,0.0025,14.90341198,16.22031347,0.65215873,1.12383333,0.552,1.76494444,13.55271649,14.85290566,0.0004,0.0027,462.9608331,448.4859767,0.1071,0.0935,0.7161,0.1903,0,1118.432719,0.122,0.6585,0.2195,0,1178.28739,0.9175,0.0825,0,0,1938.292599,0.5682,0.4318,0,0,2194.081645,0,1,0,0,1316.290003,0,1,0,0,1810.802644
814737,BT 76,Wales,Wales,Rural,101 to 200m,FTTC,B,71.57762616,67.38984257,72.43185114,69.47676311,67.702162,69.69924233,18.54332521,18.42421229,18.57182486,18.50375451,18.111528,18.571752,0.0001,0,12.70127352,12.80410843,0.19921168,0.20330769,0.33078909,0.46327273,11.72724772,13.38816327,0.0005,0.0002,200.4851523,220.3816786,0.0714,0.0802,0.7443,0.1756,0,1049.686939,0.1154,0.7308,0.1538,0,1071.678538,1,0,0,0,793.8312269,1,0,0,0,961.5457391,0,1,0,0,822.6734729,0,1,0,0,840.4539091
815103,Virgin 350,East,England,Urban,101 to 200m,Cable,B,381.7695799,377.9535369,384.1997569,381.5243025,380.7426765,382.0599235,20.83275528,20.35762943,20.96237257,20.60666436,18.456208,20.939728,0,0,11.31884385,11.93023214,1.89664228,2.442,0.08064516,0.092,15.07714068,16.24923684,0,0,242.0062093,265.2775,0,0.122,0.6585,0.2195,0,705.174813,0.1333,0.6667,0.2,0,723.7278667,1,0,0,0,240.7042443,1,0,0,0,501.9804667,0,1,0,0,646.6894463,0,1,0,0,666.5111333
